,Substrate,Origin,Predicted Yields,Global baseline,Yields
1139,COC1=CC=C(C#C)C=C1,optimisation,51.87,44.97816593886463,26.0
1140,COC1=CC=C(C#C)C=C1,optimisation,53.72,44.97816593886463,0.0
1141,COC1=CC=C(C#C)C=C1,optimisation,54.04,44.97816593886463,0.0
1142,COC1=CC=C(C#C)C=C1,optimisation,84.69,44.97816593886463,78.0
1143,COC1=CC=C(C#C)C=C1,scope,74.44157320384295,44.97816593886463,90.0
1144,COC1=CC=C(C#C)C=C1,scope,84.37142857142857,44.97816593886463,83.0
1145,COC1=CC=C(C#C)C=C1,optimisation,70.23625,44.97816593886463,20.0
1146,COC1=CC=C(C#C)C=C1,optimisation,78.02625,44.97816593886463,39.0
1147,COC1=CC=C(C#C)C=C1,optimisation,78.02625,44.97816593886463,1.0
1148,COC1=CC=C(C#C)C=C1,optimisation,78.15625,44.97816593886463,1.0
1149,COC1=CC=C(C#C)C=C1,optimisation,78.02625,44.97816593886463,76.0
1150,COC1=CC=C(C#C)C=C1,optimisation,78.02625,44.97816593886463,1.0
1151,COC1=CC=C(C#C)C=C1,optimisation,77.12625,44.97816593886463,65.0
1152,COC1=CC=C(C#C)C=C1,optimisation,78.02625,44.97816593886463,56.0
1153,COC1=CC=C(C#C)C=C1,optimisation,78.02625,44.97816593886463,82.0
1154,COC1=CC=C(C#C)C=C1,optimisation,80.30625,44.97816593886463,86.0
1155,COC1=CC=C(C#C)C=C1,optimisation,80.30625,44.97816593886463,86.0
1156,COC1=CC=C(C#C)C=C1,optimisation,80.30625,44.97816593886463,85.0
1157,COC1=CC=C(C#C)C=C1,optimisation,74.86625,44.97816593886463,1.0
1158,COC1=CC=C(C#C)C=C1,optimisation,85.16625,44.97816593886463,0.0
1159,COC1=CC=C(C#C)C=C1,optimisation,82.87,44.97816593886463,26.0
1160,COC1=CC=C(C#C)C=C1,optimisation,86.08,44.97816593886463,44.0
1161,COC1=CC=C(C#C)C=C1,optimisation,80.30625,44.97816593886463,86.0
1162,COC1=CC=C(C#C)C=C1,optimisation,66.25,44.97816593886463,45.0
1163,COC1=CC=C(C#C)C=C1,optimisation,85.91625,44.97816593886463,93.0
1164,COC1=CC=C(C#C)C=C1,optimisation,85.91625,44.97816593886463,42.0
1165,COC1=CC=C(C#C)C=C1,optimisation,85.91625,44.97816593886463,56.0
1166,COC1=CC=C(C#C)C=C1,optimisation,85.91625,44.97816593886463,66.0
1167,COC1=CC=C(C#C)C=C1,optimisation,85.91625,44.97816593886463,94.0
1168,COC1=CC=C(C#C)C=C1,optimisation,85.91625,44.97816593886463,64.0
1169,COC1=CC=C(C#C)C=C1,optimisation,85.91625,44.97816593886463,43.0
1170,COC1=CC=C(C#C)C=C1,optimisation,85.91625,44.97816593886463,65.0
1171,COC1=CC=C(C#C)C=C1,optimisation,42.82,44.97816593886463,0.0
1172,COC1=CC=C(C#C)C=C1,optimisation,54.11,44.97816593886463,26.0
1173,COC1=CC=C(C#C)C=C1,optimisation,56.43,44.97816593886463,0.0
1174,COC1=CC=C(C#C)C=C1,optimisation,56.79,44.97816593886463,0.0
1175,COC1=CC=C(C#C)C=C1,optimisation,85.91625,44.97816593886463,78.0
1176,COC1=CC=C(C#C)C=C1,scope,73.63461706349206,44.97816593886463,90.0
1177,COC1=CC=C(C#C)C=C1,scope,82.62582805429865,44.97816593886463,83.0
1178,COC1=CC=C(C#C)C=C1,optimisation,74.18416666666666,44.97816593886463,20.0
1179,COC1=CC=C(C#C)C=C1,optimisation,80.56416666666667,44.97816593886463,39.0
1180,COC1=CC=C(C#C)C=C1,optimisation,80.56416666666667,44.97816593886463,1.0
1181,COC1=CC=C(C#C)C=C1,optimisation,81.77416666666667,44.97816593886463,1.0
1182,COC1=CC=C(C#C)C=C1,optimisation,80.56416666666667,44.97816593886463,76.0
1183,COC1=CC=C(C#C)C=C1,optimisation,80.56416666666667,44.97816593886463,1.0
1184,COC1=CC=C(C#C)C=C1,optimisation,80.56416666666667,44.97816593886463,65.0
1185,COC1=CC=C(C#C)C=C1,optimisation,80.56416666666667,44.97816593886463,56.0
1186,COC1=CC=C(C#C)C=C1,optimisation,80.56416666666667,44.97816593886463,82.0
1187,COC1=CC=C(C#C)C=C1,optimisation,80.71416666666667,44.97816593886463,86.0
1188,COC1=CC=C(C#C)C=C1,optimisation,80.71416666666667,44.97816593886463,86.0
1189,COC1=CC=C(C#C)C=C1,optimisation,80.71416666666667,44.97816593886463,85.0
1190,COC1=CC=C(C#C)C=C1,optimisation,72.81,44.97816593886463,1.0
1191,COC1=CC=C(C#C)C=C1,optimisation,78.19,44.97816593886463,0.0
1192,COC1=CC=C(C#C)C=C1,optimisation,80.23,44.97816593886463,26.0
1193,COC1=CC=C(C#C)C=C1,optimisation,85.03,44.97816593886463,44.0
1194,COC1=CC=C(C#C)C=C1,optimisation,80.71416666666667,44.97816593886463,86.0
1195,COC1=CC=C(C#C)C=C1,optimisation,58.66,44.97816593886463,45.0
1196,COC1=CC=C(C#C)C=C1,optimisation,84.57,44.97816593886463,93.0
1197,COC1=CC=C(C#C)C=C1,optimisation,84.57,44.97816593886463,42.0
1198,COC1=CC=C(C#C)C=C1,optimisation,84.57,44.97816593886463,56.0
1199,COC1=CC=C(C#C)C=C1,optimisation,84.57,44.97816593886463,66.0
1200,COC1=CC=C(C#C)C=C1,optimisation,84.57,44.97816593886463,94.0
1201,COC1=CC=C(C#C)C=C1,optimisation,84.57,44.97816593886463,64.0
1202,COC1=CC=C(C#C)C=C1,optimisation,84.57,44.97816593886463,43.0
1203,COC1=CC=C(C#C)C=C1,optimisation,84.57,44.97816593886463,65.0
1204,COC1=CC=C(C#C)C=C1,optimisation,40.04,44.97816593886463,0.0
1205,COC1=CC=C(C#C)C=C1,optimisation,49.21,44.97816593886463,26.0
1206,COC1=CC=C(C#C)C=C1,optimisation,50.52,44.97816593886463,0.0
1207,COC1=CC=C(C#C)C=C1,optimisation,50.62,44.97816593886463,0.0
1208,COC1=CC=C(C#C)C=C1,optimisation,84.57,44.97816593886463,78.0
1209,COC1=CC=C(C#C)C=C1,scope,76.78166666666667,44.97816593886463,90.0
1210,COC1=CC=C(C#C)C=C1,scope,86.52666666666669,44.97816593886463,83.0
1211,COC1=CC=C(C#C)C=C1,optimisation,74.16268459481695,44.97816593886463,20.0
1212,COC1=CC=C(C#C)C=C1,optimisation,77.86268459481694,44.97816593886463,39.0
1213,COC1=CC=C(C#C)C=C1,optimisation,77.86268459481694,44.97816593886463,1.0
1214,COC1=CC=C(C#C)C=C1,optimisation,78.2277807486631,44.97816593886463,1.0
1215,COC1=CC=C(C#C)C=C1,optimisation,77.86268459481694,44.97816593886463,76.0
1216,COC1=CC=C(C#C)C=C1,optimisation,77.86268459481694,44.97816593886463,1.0
1217,COC1=CC=C(C#C)C=C1,optimisation,76.92268459481694,44.97816593886463,65.0
1218,COC1=CC=C(C#C)C=C1,optimisation,77.86268459481694,44.97816593886463,56.0
1219,COC1=CC=C(C#C)C=C1,optimisation,77.86268459481694,44.97816593886463,82.0
1220,COC1=CC=C(C#C)C=C1,optimisation,77.86268459481694,44.97816593886463,86.0
1221,COC1=CC=C(C#C)C=C1,optimisation,77.86268459481694,44.97816593886463,86.0
1222,COC1=CC=C(C#C)C=C1,optimisation,77.86268459481694,44.97816593886463,85.0
1223,COC1=CC=C(C#C)C=C1,optimisation,76.08,44.97816593886463,1.0
1224,COC1=CC=C(C#C)C=C1,optimisation,82.35,44.97816593886463,0.0
1225,COC1=CC=C(C#C)C=C1,optimisation,81.11,44.97816593886463,26.0
1226,COC1=CC=C(C#C)C=C1,optimisation,84.38,44.97816593886463,44.0
1227,COC1=CC=C(C#C)C=C1,optimisation,77.86268459481694,44.97816593886463,86.0
1228,COC1=CC=C(C#C)C=C1,optimisation,63.75,44.97816593886463,45.0
1229,COC1=CC=C(C#C)C=C1,optimisation,83.74,44.97816593886463,93.0
1230,COC1=CC=C(C#C)C=C1,optimisation,83.74,44.97816593886463,42.0
1231,COC1=CC=C(C#C)C=C1,optimisation,83.74,44.97816593886463,56.0
1232,COC1=CC=C(C#C)C=C1,optimisation,83.74,44.97816593886463,66.0
1233,COC1=CC=C(C#C)C=C1,optimisation,83.74,44.97816593886463,94.0
1234,COC1=CC=C(C#C)C=C1,optimisation,83.74,44.97816593886463,64.0
1235,COC1=CC=C(C#C)C=C1,optimisation,83.74,44.97816593886463,43.0
1236,COC1=CC=C(C#C)C=C1,optimisation,83.74,44.97816593886463,65.0
1237,COC1=CC=C(C#C)C=C1,optimisation,36.92,44.97816593886463,0.0
1238,COC1=CC=C(C#C)C=C1,optimisation,45.44,44.97816593886463,26.0
1239,COC1=CC=C(C#C)C=C1,optimisation,45.44,44.97816593886463,0.0
1240,COC1=CC=C(C#C)C=C1,optimisation,45.44,44.97816593886463,0.0
1241,COC1=CC=C(C#C)C=C1,optimisation,83.74,44.97816593886463,78.0
1242,COC1=CC=C(C#C)C=C1,scope,77.65005556943058,44.97816593886463,90.0
1243,COC1=CC=C(C#C)C=C1,scope,83.16310170807454,44.97816593886463,83.0
1244,COC1=CC=C(C#C)C=C1,optimisation,68.61,44.97816593886463,20.0
1245,COC1=CC=C(C#C)C=C1,optimisation,77.68,44.97816593886463,39.0
1246,COC1=CC=C(C#C)C=C1,optimisation,77.68,44.97816593886463,1.0
1247,COC1=CC=C(C#C)C=C1,optimisation,78.96,44.97816593886463,1.0
1248,COC1=CC=C(C#C)C=C1,optimisation,77.68,44.97816593886463,76.0
1249,COC1=CC=C(C#C)C=C1,optimisation,77.68,44.97816593886463,1.0
1250,COC1=CC=C(C#C)C=C1,optimisation,77.68,44.97816593886463,65.0
1251,COC1=CC=C(C#C)C=C1,optimisation,77.68,44.97816593886463,56.0
1252,COC1=CC=C(C#C)C=C1,optimisation,77.68,44.97816593886463,82.0
1253,COC1=CC=C(C#C)C=C1,optimisation,79.66,44.97816593886463,86.0
1254,COC1=CC=C(C#C)C=C1,optimisation,79.66,44.97816593886463,86.0
1255,COC1=CC=C(C#C)C=C1,optimisation,79.66,44.97816593886463,85.0
1256,COC1=CC=C(C#C)C=C1,optimisation,70.08,44.97816593886463,1.0
1257,COC1=CC=C(C#C)C=C1,optimisation,83.58,44.97816593886463,0.0
1258,COC1=CC=C(C#C)C=C1,optimisation,82.06,44.97816593886463,26.0
1259,COC1=CC=C(C#C)C=C1,optimisation,84.4,44.97816593886463,44.0
1260,COC1=CC=C(C#C)C=C1,optimisation,79.66,44.97816593886463,86.0
1261,COC1=CC=C(C#C)C=C1,optimisation,65.95,44.97816593886463,45.0
1262,COC1=CC=C(C#C)C=C1,optimisation,85.38,44.97816593886463,93.0
1263,COC1=CC=C(C#C)C=C1,optimisation,85.38,44.97816593886463,42.0
1264,COC1=CC=C(C#C)C=C1,optimisation,85.38,44.97816593886463,56.0
1265,COC1=CC=C(C#C)C=C1,optimisation,85.38,44.97816593886463,66.0
1266,COC1=CC=C(C#C)C=C1,optimisation,85.38,44.97816593886463,94.0
1267,COC1=CC=C(C#C)C=C1,optimisation,85.38,44.97816593886463,64.0
1268,COC1=CC=C(C#C)C=C1,optimisation,85.38,44.97816593886463,43.0
1269,COC1=CC=C(C#C)C=C1,optimisation,85.38,44.97816593886463,65.0
1270,COC1=CC=C(C#C)C=C1,optimisation,38.88,44.97816593886463,0.0
1271,COC1=CC=C(C#C)C=C1,optimisation,50.81,44.97816593886463,26.0
1272,COC1=CC=C(C#C)C=C1,optimisation,51.58,44.97816593886463,0.0
1273,COC1=CC=C(C#C)C=C1,optimisation,52.17,44.97816593886463,0.0
1274,COC1=CC=C(C#C)C=C1,optimisation,85.38,44.97816593886463,78.0
1275,COC1=CC=C(C#C)C=C1,scope,76.14808298319328,44.97816593886463,90.0
1276,COC1=CC=C(C#C)C=C1,scope,87.804,44.97816593886463,83.0
1277,COC1=CC=C(C#C)C=C1,optimisation,69.45788898601398,44.97816593886463,20.0
1278,COC1=CC=C(C#C)C=C1,optimisation,77.67923819236319,44.97816593886463,39.0
1279,COC1=CC=C(C#C)C=C1,optimisation,77.67923819236319,44.97816593886463,1.0
1280,COC1=CC=C(C#C)C=C1,optimisation,78.1692381923632,44.97816593886463,1.0
1281,COC1=CC=C(C#C)C=C1,optimisation,77.67923819236319,44.97816593886463,76.0
1282,COC1=CC=C(C#C)C=C1,optimisation,77.67923819236319,44.97816593886463,1.0
1283,COC1=CC=C(C#C)C=C1,optimisation,77.67923819236319,44.97816593886463,65.0
1284,COC1=CC=C(C#C)C=C1,optimisation,77.67923819236319,44.97816593886463,56.0
1285,COC1=CC=C(C#C)C=C1,optimisation,77.67923819236319,44.97816593886463,82.0
1286,COC1=CC=C(C#C)C=C1,optimisation,77.91209533522034,44.97816593886463,86.0
1287,COC1=CC=C(C#C)C=C1,optimisation,77.91209533522034,44.97816593886463,86.0
1288,COC1=CC=C(C#C)C=C1,optimisation,77.91209533522034,44.97816593886463,85.0
1289,COC1=CC=C(C#C)C=C1,optimisation,78.04,44.97816593886463,1.0
1290,COC1=CC=C(C#C)C=C1,optimisation,81.72,44.97816593886463,0.0
1291,COC1=CC=C(C#C)C=C1,optimisation,80.32,44.97816593886463,26.0
1292,COC1=CC=C(C#C)C=C1,optimisation,86.11,44.97816593886463,44.0
1293,COC1=CC=C(C#C)C=C1,optimisation,77.91209533522034,44.97816593886463,86.0
1294,COC1=CC=C(C#C)C=C1,optimisation,64.11,44.97816593886463,45.0
1295,COC1=CC=C(C#C)C=C1,optimisation,85.3,44.97816593886463,93.0
1296,COC1=CC=C(C#C)C=C1,optimisation,85.3,44.97816593886463,42.0
1297,COC1=CC=C(C#C)C=C1,optimisation,85.3,44.97816593886463,56.0
1298,COC1=CC=C(C#C)C=C1,optimisation,85.3,44.97816593886463,66.0
1299,COC1=CC=C(C#C)C=C1,optimisation,85.3,44.97816593886463,94.0
1300,COC1=CC=C(C#C)C=C1,optimisation,85.3,44.97816593886463,64.0
1301,COC1=CC=C(C#C)C=C1,optimisation,85.3,44.97816593886463,43.0
1302,COC1=CC=C(C#C)C=C1,optimisation,85.3,44.97816593886463,65.0
1303,COC1=CC=C(C#C)C=C1,optimisation,44.19,44.97816593886463,0.0
1304,COC1=CC=C(C#C)C=C1,optimisation,51.18,44.97816593886463,26.0
1305,COC1=CC=C(C#C)C=C1,optimisation,53.77,44.97816593886463,0.0
1306,COC1=CC=C(C#C)C=C1,optimisation,53.86,44.97816593886463,0.0
1307,COC1=CC=C(C#C)C=C1,optimisation,85.3,44.97816593886463,78.0
1308,COC1=CC=C(C#C)C=C1,scope,74.17967316017315,44.97816593886463,90.0
1309,COC1=CC=C(C#C)C=C1,scope,84.37406792798703,44.97816593886463,83.0
1310,COC1=CC=C(C#C)C=C1,optimisation,72.93333333333334,44.97816593886463,20.0
1311,COC1=CC=C(C#C)C=C1,optimisation,77.21333333333334,44.97816593886463,39.0
1312,COC1=CC=C(C#C)C=C1,optimisation,77.21333333333334,44.97816593886463,1.0
1313,COC1=CC=C(C#C)C=C1,optimisation,77.50333333333334,44.97816593886463,1.0
1314,COC1=CC=C(C#C)C=C1,optimisation,77.21333333333334,44.97816593886463,76.0
1315,COC1=CC=C(C#C)C=C1,optimisation,77.21333333333334,44.97816593886463,1.0
1316,COC1=CC=C(C#C)C=C1,optimisation,76.30333333333334,44.97816593886463,65.0
1317,COC1=CC=C(C#C)C=C1,optimisation,77.21333333333334,44.97816593886463,56.0
1318,COC1=CC=C(C#C)C=C1,optimisation,77.21333333333334,44.97816593886463,82.0
1319,COC1=CC=C(C#C)C=C1,optimisation,77.46333333333334,44.97816593886463,86.0
1320,COC1=CC=C(C#C)C=C1,optimisation,77.46333333333334,44.97816593886463,86.0
1321,COC1=CC=C(C#C)C=C1,optimisation,77.46333333333334,44.97816593886463,85.0
1322,COC1=CC=C(C#C)C=C1,optimisation,78.91,44.97816593886463,1.0
1323,COC1=CC=C(C#C)C=C1,optimisation,82.59,44.97816593886463,0.0
1324,COC1=CC=C(C#C)C=C1,optimisation,81.16,44.97816593886463,26.0
1325,COC1=CC=C(C#C)C=C1,optimisation,84.55,44.97816593886463,44.0
1326,COC1=CC=C(C#C)C=C1,optimisation,77.46333333333334,44.97816593886463,86.0
1327,COC1=CC=C(C#C)C=C1,optimisation,66.19,44.97816593886463,45.0
1328,COC1=CC=C(C#C)C=C1,optimisation,84.78,44.97816593886463,93.0
1329,COC1=CC=C(C#C)C=C1,optimisation,84.78,44.97816593886463,42.0
1330,COC1=CC=C(C#C)C=C1,optimisation,84.78,44.97816593886463,56.0
1331,COC1=CC=C(C#C)C=C1,optimisation,84.78,44.97816593886463,66.0
1332,COC1=CC=C(C#C)C=C1,optimisation,84.78,44.97816593886463,94.0
1333,COC1=CC=C(C#C)C=C1,optimisation,84.78,44.97816593886463,64.0
1334,COC1=CC=C(C#C)C=C1,optimisation,84.78,44.97816593886463,43.0
1335,COC1=CC=C(C#C)C=C1,optimisation,84.78,44.97816593886463,65.0
1336,COC1=CC=C(C#C)C=C1,optimisation,41.09,44.97816593886463,0.0
1337,COC1=CC=C(C#C)C=C1,optimisation,52.14,44.97816593886463,26.0
1338,COC1=CC=C(C#C)C=C1,optimisation,53.98,44.97816593886463,0.0
1339,COC1=CC=C(C#C)C=C1,optimisation,53.86,44.97816593886463,0.0
1340,COC1=CC=C(C#C)C=C1,optimisation,84.78,44.97816593886463,78.0
1341,COC1=CC=C(C#C)C=C1,scope,75.91533505709975,44.97816593886463,90.0
1342,COC1=CC=C(C#C)C=C1,scope,85.04997317482997,44.97816593886463,83.0
1343,COC1=CC=C(C#C)C=C1,optimisation,76.03692207792207,44.97816593886463,20.0
1344,COC1=CC=C(C#C)C=C1,optimisation,79.23692207792207,44.97816593886463,39.0
1345,COC1=CC=C(C#C)C=C1,optimisation,79.23692207792207,44.97816593886463,1.0
1346,COC1=CC=C(C#C)C=C1,optimisation,80.33328571428571,44.97816593886463,1.0
1347,COC1=CC=C(C#C)C=C1,optimisation,79.23692207792207,44.97816593886463,76.0
1348,COC1=CC=C(C#C)C=C1,optimisation,79.23692207792207,44.97816593886463,1.0
1349,COC1=CC=C(C#C)C=C1,optimisation,79.23692207792207,44.97816593886463,65.0
1350,COC1=CC=C(C#C)C=C1,optimisation,79.23692207792207,44.97816593886463,56.0
1351,COC1=CC=C(C#C)C=C1,optimisation,79.23692207792207,44.97816593886463,82.0
1352,COC1=CC=C(C#C)C=C1,optimisation,80.10692207792208,44.97816593886463,86.0
1353,COC1=CC=C(C#C)C=C1,optimisation,80.10692207792208,44.97816593886463,86.0
1354,COC1=CC=C(C#C)C=C1,optimisation,80.10692207792208,44.97816593886463,85.0
1355,COC1=CC=C(C#C)C=C1,optimisation,76.08,44.97816593886463,1.0
1356,COC1=CC=C(C#C)C=C1,optimisation,82.9,44.97816593886463,0.0
1357,COC1=CC=C(C#C)C=C1,optimisation,81.16,44.97816593886463,26.0
1358,COC1=CC=C(C#C)C=C1,optimisation,85.81,44.97816593886463,44.0
1359,COC1=CC=C(C#C)C=C1,optimisation,80.10692207792208,44.97816593886463,86.0
1360,COC1=CC=C(C#C)C=C1,optimisation,62.83,44.97816593886463,45.0
1361,COC1=CC=C(C#C)C=C1,optimisation,86.46,44.97816593886463,93.0
1362,COC1=CC=C(C#C)C=C1,optimisation,86.46,44.97816593886463,42.0
1363,COC1=CC=C(C#C)C=C1,optimisation,86.46,44.97816593886463,56.0
1364,COC1=CC=C(C#C)C=C1,optimisation,86.46,44.97816593886463,66.0
1365,COC1=CC=C(C#C)C=C1,optimisation,86.46,44.97816593886463,94.0
1366,COC1=CC=C(C#C)C=C1,optimisation,86.46,44.97816593886463,64.0
1367,COC1=CC=C(C#C)C=C1,optimisation,86.46,44.97816593886463,43.0
1368,COC1=CC=C(C#C)C=C1,optimisation,86.46,44.97816593886463,65.0
1369,COC1=CC=C(C#C)C=C1,optimisation,33.86,44.97816593886463,0.0
1370,COC1=CC=C(C#C)C=C1,optimisation,45.36,44.97816593886463,26.0
1371,COC1=CC=C(C#C)C=C1,optimisation,45.59,44.97816593886463,0.0
1372,COC1=CC=C(C#C)C=C1,optimisation,45.77,44.97816593886463,0.0
1373,COC1=CC=C(C#C)C=C1,optimisation,86.46,44.97816593886463,78.0
1374,COC1=CC=C(C#C)C=C1,scope,77.69981060606061,44.97816593886463,90.0
1375,COC1=CC=C(C#C)C=C1,scope,85.62743056943059,44.97816593886463,83.0
1376,COC1=CC=C(C#C)C=C1,optimisation,68.53,44.97816593886463,20.0
1377,COC1=CC=C(C#C)C=C1,optimisation,79.02,44.97816593886463,39.0
1378,COC1=CC=C(C#C)C=C1,optimisation,79.02,44.97816593886463,1.0
1379,COC1=CC=C(C#C)C=C1,optimisation,79.62,44.97816593886463,1.0
1380,COC1=CC=C(C#C)C=C1,optimisation,79.02,44.97816593886463,76.0
1381,COC1=CC=C(C#C)C=C1,optimisation,79.02,44.97816593886463,1.0
1382,COC1=CC=C(C#C)C=C1,optimisation,79.02,44.97816593886463,65.0
1383,COC1=CC=C(C#C)C=C1,optimisation,79.02,44.97816593886463,56.0
1384,COC1=CC=C(C#C)C=C1,optimisation,79.02,44.97816593886463,82.0
1385,COC1=CC=C(C#C)C=C1,optimisation,82.07272727272728,44.97816593886463,86.0
1386,COC1=CC=C(C#C)C=C1,optimisation,82.07272727272728,44.97816593886463,86.0
1387,COC1=CC=C(C#C)C=C1,optimisation,82.07272727272728,44.97816593886463,85.0
1388,COC1=CC=C(C#C)C=C1,optimisation,78.39,44.97816593886463,1.0
1389,COC1=CC=C(C#C)C=C1,optimisation,82.83,44.97816593886463,0.0
1390,COC1=CC=C(C#C)C=C1,optimisation,80.66,44.97816593886463,26.0
1391,COC1=CC=C(C#C)C=C1,optimisation,84.75,44.97816593886463,44.0
1392,COC1=CC=C(C#C)C=C1,optimisation,82.07272727272728,44.97816593886463,86.0
1393,COC1=CC=C(C#C)C=C1,optimisation,67.35,44.97816593886463,45.0
1394,COC1=CC=C(C#C)C=C1,optimisation,84.77,44.97816593886463,93.0
1395,COC1=CC=C(C#C)C=C1,optimisation,84.77,44.97816593886463,42.0
1396,COC1=CC=C(C#C)C=C1,optimisation,84.77,44.97816593886463,56.0
1397,COC1=CC=C(C#C)C=C1,optimisation,84.77,44.97816593886463,66.0
1398,COC1=CC=C(C#C)C=C1,optimisation,84.77,44.97816593886463,94.0
1399,COC1=CC=C(C#C)C=C1,optimisation,84.77,44.97816593886463,64.0
1400,COC1=CC=C(C#C)C=C1,optimisation,84.77,44.97816593886463,43.0
1401,COC1=CC=C(C#C)C=C1,optimisation,84.77,44.97816593886463,65.0
1402,COC1=CC=C(C#C)C=C1,optimisation,37.31,44.97816593886463,0.0
1403,COC1=CC=C(C#C)C=C1,optimisation,53.31,44.97816593886463,26.0
1404,COC1=CC=C(C#C)C=C1,optimisation,54.13,44.97816593886463,0.0
1405,COC1=CC=C(C#C)C=C1,optimisation,53.99,44.97816593886463,0.0
1406,COC1=CC=C(C#C)C=C1,optimisation,84.77,44.97816593886463,78.0
1407,COC1=CC=C(C#C)C=C1,scope,76.68479371505687,44.97816593886463,90.0
1408,COC1=CC=C(C#C)C=C1,scope,83.32657205513785,44.97816593886463,83.0
1409,COC1=CC=C(C#C)C=C1,optimisation,70.66662337662338,44.97816593886463,20.0
1410,COC1=CC=C(C#C)C=C1,optimisation,78.03829004329005,44.97816593886463,39.0
1411,COC1=CC=C(C#C)C=C1,optimisation,78.03829004329005,44.97816593886463,1.0
1412,COC1=CC=C(C#C)C=C1,optimisation,79.18829004329004,44.97816593886463,1.0
1413,COC1=CC=C(C#C)C=C1,optimisation,78.03829004329005,44.97816593886463,76.0
1414,COC1=CC=C(C#C)C=C1,optimisation,78.03829004329005,44.97816593886463,1.0
1415,COC1=CC=C(C#C)C=C1,optimisation,78.03829004329005,44.97816593886463,65.0
1416,COC1=CC=C(C#C)C=C1,optimisation,78.03829004329005,44.97816593886463,56.0
1417,COC1=CC=C(C#C)C=C1,optimisation,78.03829004329005,44.97816593886463,82.0
1418,COC1=CC=C(C#C)C=C1,optimisation,79.85829004329004,44.97816593886463,86.0
1419,COC1=CC=C(C#C)C=C1,optimisation,79.85829004329004,44.97816593886463,86.0
1420,COC1=CC=C(C#C)C=C1,optimisation,79.85829004329004,44.97816593886463,85.0
1421,COC1=CC=C(C#C)C=C1,optimisation,73.03,44.97816593886463,1.0
1422,COC1=CC=C(C#C)C=C1,optimisation,83.51,44.97816593886463,0.0
1423,COC1=CC=C(C#C)C=C1,optimisation,81.18,44.97816593886463,26.0
1424,COC1=CC=C(C#C)C=C1,optimisation,84.93,44.97816593886463,44.0
1425,COC1=CC=C(C#C)C=C1,optimisation,79.85829004329004,44.97816593886463,86.0
1426,COC1=CC=C(C#C)C=C1,optimisation,69.59,44.97816593886463,45.0
1427,COC1=CC=C(C#C)C=C1,optimisation,85.16,44.97816593886463,93.0
1428,COC1=CC=C(C#C)C=C1,optimisation,85.16,44.97816593886463,42.0
1429,COC1=CC=C(C#C)C=C1,optimisation,85.16,44.97816593886463,56.0
1430,COC1=CC=C(C#C)C=C1,optimisation,85.16,44.97816593886463,66.0
1431,COC1=CC=C(C#C)C=C1,optimisation,85.16,44.97816593886463,94.0
1432,COC1=CC=C(C#C)C=C1,optimisation,85.16,44.97816593886463,64.0
1433,COC1=CC=C(C#C)C=C1,optimisation,85.16,44.97816593886463,43.0
1434,COC1=CC=C(C#C)C=C1,optimisation,85.16,44.97816593886463,65.0
1435,COC1=CC=C(C#C)C=C1,optimisation,47.91,44.97816593886463,0.0
1436,COC1=CC=C(C#C)C=C1,optimisation,59.09,44.97816593886463,26.0
1437,COC1=CC=C(C#C)C=C1,optimisation,59.65,44.97816593886463,0.0
1438,COC1=CC=C(C#C)C=C1,optimisation,59.78,44.97816593886463,0.0
1439,COC1=CC=C(C#C)C=C1,optimisation,85.16,44.97816593886463,78.0
1440,ClC(C=C2)=CC=C2B1OCC(C)(C)CO1,scope,84.4175,45.11020408163265,96.0
1441,ClC(C=C2)=CC=C2B1OCC(C)(C)CO1,scope,80.08166666666666,45.11020408163265,96.0
1442,ClC(C=C2)=CC=C2B1OCC(C)(C)CO1,scope,81.05811904761904,45.11020408163265,96.0
1443,ClC(C=C2)=CC=C2B1OCC(C)(C)CO1,scope,80.6365,45.11020408163265,96.0
1444,ClC(C=C2)=CC=C2B1OCC(C)(C)CO1,scope,77.98890756302521,45.11020408163265,96.0
1445,ClC(C=C2)=CC=C2B1OCC(C)(C)CO1,scope,81.88895238095239,45.11020408163265,96.0
1446,ClC(C=C2)=CC=C2B1OCC(C)(C)CO1,scope,80.67347402597403,45.11020408163265,96.0
1447,ClC(C=C2)=CC=C2B1OCC(C)(C)CO1,scope,80.6675,45.11020408163265,96.0
1448,ClC(C=C2)=CC=C2B1OCC(C)(C)CO1,scope,79.65055555555556,45.11020408163265,96.0
1449,ClC(C=C2)=CC=C2B1OCC(C)(C)CO1,scope,80.37944444444445,45.11020408163265,96.0
1450,ClC1=C(O)C=CC=C1,scope,64.16875,45.204081632653065,50.0
1451,ClC1=C(O)C=CC=C1,scope,68.76986842105264,45.204081632653065,50.0
1452,ClC1=C(O)C=CC=C1,scope,67.46,45.204081632653065,50.0
1453,ClC1=C(O)C=CC=C1,scope,68.54,45.204081632653065,50.0
1454,ClC1=C(O)C=CC=C1,scope,64.1,45.204081632653065,50.0
1455,ClC1=C(O)C=CC=C1,scope,64.79,45.204081632653065,50.0
1456,ClC1=C(O)C=CC=C1,scope,67.09,45.204081632653065,50.0
1457,ClC1=C(O)C=CC=C1,scope,66.16,45.204081632653065,50.0
1458,ClC1=C(O)C=CC=C1,scope,69.64,45.204081632653065,50.0
1459,ClC1=C(O)C=CC=C1,scope,67.2,45.204081632653065,50.0
